starttime_VCO2_6262_1,area_VCO2_6262_1
15:26:29,8.670745E-04
15:27:26,1.715318E-03
15:28:49,1.971839E-03
15:30:09,1.896216E-03
15:31:44,1.905053E-03
15:33:18,1.869383E-03
15:35:00,1.206546E-03
15:36:25,1.917206E-03
15:38:02,2.246447E-03
15:26:29,3.360718E-02
15:27:26,1.800299
15:28:49,.7218691
15:30:09,1.708033
15:31:44,2.847965
15:33:18,2.947255
15:35:00,1.927469
15:36:25,3.135427
15:38:02,2.012283
15:26:29,1.29565E-07
15:27:26,2.575886E-07
15:28:49,2.975262E-07
15:30:09,2.845833E-07
15:31:44,2.873254E-07
15:33:18,2.806198E-07
15:35:00,1.80822E-07
15:36:25,2.873503E-07
15:38:02,3.357421E-07
15:39:40,3.231987E-07
15:26:29,5.041888E-06
15:27:26,2.70197E-04
15:28:49,1.083496E-04
15:30:09,2.563838E-04
15:31:44,4.274815E-04
15:33:18,4.423195E-04
15:35:00,2.892584E-04
15:36:25,4.705896E-04
15:38:02,3.019959E-04
15:39:40,4.628141E-04
